id,Rings
90875,8.458499
90876,10.783711
90877,9.226402
90878,8.024216
90879,9.064975
90880,8.077674
90881,12.942997
90882,10.590829
90883,11.348949
90884,12.901578
90885,10.472834
90886,13.449596
90887,5.40842
90888,8.961715
90889,12.540403
90890,10.056363
90891,11.052494
90892,10.700267
90893,4.138623
90894,11.252957
90895,11.428864
90896,6.5849423
90897,5.661913
90898,5.824197
90899,13.445208
90900,11.303593
90901,11.952837
90902,8.538644
90903,6.648182
90904,7.020067
90905,7.7168045
90906,7.536913
90907,10.231104
90908,4.483301
90909,13.908869
90910,9.259921
90911,7.8433228
90912,17.518467
90913,9.37301
90914,9.136998
90915,6.75428
90916,8.935706
90917,12.170447
90918,7.4492874
90919,8.680513
90920,11.938549
90921,6.8188868
90922,7.5681467
90923,9.6167145
90924,9.713389
90925,11.254883
90926,10.234781
90927,10.372573
90928,13.469325
90929,12.242729
90930,10.434629
90931,11.157338
90932,13.7394905
90933,9.951261
90934,13.879299
90935,8.482519
90936,10.22551
90937,11.4490595
90938,9.227315
90939,9.406976
90940,8.106719
90941,7.4041414
90942,5.3994246
90943,12.838173
90944,7.0965443
90945,9.366186
90946,9.206449
90947,10.640936
90948,10.681605
90949,12.6053705
90950,11.018228
90951,9.586111
90952,8.182064
90953,7.1738634
90954,10.982935
90955,8.134692
90956,8.263464
90957,10.189071
90958,3.9651747
90959,7.344795
90960,11.453723
90961,6.927814
90962,11.073515
90963,5.595378
90964,12.200108
90965,6.5479646
90966,10.72958
90967,9.490985
90968,11.392205
90969,9.895296
90970,9.485541
90971,7.5644217
90972,9.358065
90973,10.833784
90974,8.994242
90975,11.048314
90976,7.9792128
90977,8.599924
90978,6.539477
90979,9.540931
90980,8.7896185
90981,11.7454195
90982,12.566821
90983,4.2181573
90984,9.28669
90985,6.2682047
90986,12.502766
90987,8.545339
90988,8.448408
90989,11.63014
90990,9.189412
90991,8.202534
90992,4.6758256
90993,9.292737
90994,12.071753
90995,6.7423997
90996,14.782833
90997,9.141988
90998,6.950437
90999,5.9575396
91000,11.688907
91001,7.419574
91002,8.459327
91003,10.796367
91004,9.770704
91005,7.785571
91006,12.061276
91007,8.180072
91008,7.7204857
91009,11.452711
91010,9.7529
91011,9.8251505
91012,8.913289
91013,10.207894
91014,9.038095
91015,9.230573
91016,7.3664026
91017,11.7077465
91018,7.14415
91019,11.345287
91020,8.2282505
91021,11.500305
91022,8.458787
91023,5.0457873
91024,6.69378
91025,11.835624
91026,8.777067
91027,7.2622757
91028,11.578235
91029,10.377736
91030,8.666055
91031,8.591743
91032,6.7522874
91033,4.286832
91034,10.541008
91035,8.779046
91036,12.281637
91037,7.002845
91038,12.4060135
91039,11.25077
91040,8.854751
91041,7.45053
91042,10.434919
91043,11.514857
91044,7.4689207
91045,7.986886
91046,7.9820385
91047,6.949573
91048,10.366336
91049,9.807151
91050,10.572008
91051,8.804757
91052,10.808745
91053,10.496
91054,8.118793
91055,7.312684
91056,13.348361
91057,10.693912
91058,16.323326
91059,12.830072
91060,9.281308
91061,7.9251957
91062,14.774349
91063,8.067105
91064,9.86482
91065,9.300188
91066,9.368112
91067,8.923476
91068,10.65545
91069,8.745354
91070,8.107268
91071,7.8776617
91072,5.24373
91073,6.1026616
91074,13.183947
91075,7.2396355
91076,12.182339
91077,8.154448
91078,6.6519227
91079,7.2204723
91080,8.725946
91081,7.521637
91082,9.673018
91083,10.460234
91084,7.8254957
91085,11.818079
91086,10.82693
91087,12.189927
91088,9.404455
91089,9.493779
91090,11.085914
91091,8.794019
91092,10.165421
91093,7.097027
91094,6.4933014
91095,10.63711
91096,11.457801
91097,15.616325
91098,7.0607147
91099,6.6405177
91100,9.496499
91101,11.423625
91102,7.6733923
91103,8.760496
91104,9.460384
91105,16.298306
91106,12.090563
91107,6.589275
91108,10.673549
91109,11.783565
91110,12.598991
91111,8.281313
91112,8.620243
91113,10.022589
91114,6.0481453
91115,10.412275
91116,6.3466544
91117,8.38359
91118,6.4676676
91119,8.194719
91120,9.36541
91121,9.170924
91122,6.2805653
91123,9.34587
91124,12.946029
91125,8.03142
91126,8.35949
91127,6.4124494
91128,6.840939
91129,8.847993
91130,9.156587
91131,8.1741905
91132,12.287109
91133,10.774076
91134,9.944652
91135,7.149458
91136,10.29818
91137,10.990394
91138,7.987913
91139,8.905934
91140,8.821061
91141,8.91614
91142,10.649001
91143,6.6096053
91144,10.818386
91145,12.3472
91146,5.3348727
91147,10.142863
91148,12.506661
91149,7.4366417
91150,15.1501255
91151,10.720902
91152,9.093679
91153,9.387433
91154,7.327752
91155,10.296189
91156,6.7172713
91157,11.478532
91158,9.517585
91159,9.341525
91160,9.068442
91161,9.477775
91162,10.71448
91163,5.866924
91164,8.977723
91165,11.857636
91166,9.86953
91167,8.682708
91168,16.390156
91169,9.076817
91170,6.9184995
91171,8.858731
91172,9.325952
91173,11.91044
91174,6.367326
91175,9.381221
91176,10.71593
91177,11.508843
91178,4.461825
91179,13.6827755
91180,12.122795
91181,9.3638525
91182,10.335243
91183,7.1232796
91184,6.79095
91185,11.174245
91186,9.489884
91187,8.959848
91188,9.51263
91189,11.4178505
91190,5.4589596
91191,8.308919
91192,12.356668
91193,7.812772
91194,7.852113
91195,7.95669
91196,8.259929
91197,8.360298
91198,6.7669396
91199,6.8616776
91200,9.645384
91201,9.676497
91202,12.573155
91203,8.107703
91204,7.0358334
91205,17.312706
91206,11.466387
91207,13.538617
91208,10.55167
91209,10.077896
91210,6.3435163
91211,10.30766
91212,9.287411
91213,6.0535736
91214,12.77156
91215,8.673688
91216,5.3969154
91217,8.21526
91218,9.199749
91219,9.9206505
91220,10.281421
91221,6.882441
91222,12.944795
91223,10.8913355
91224,9.566513
91225,10.355222
91226,11.1806755
91227,6.62088
91228,8.919133
91229,9.502852
91230,10.607745
91231,12.415008
91232,7.06196
91233,14.076473
91234,7.281457
91235,9.069535
91236,9.43298
91237,7.3913336
91238,8.121626
91239,8.546975
91240,8.604588
91241,11.772332
91242,9.806576
91243,10.709973
91244,12.3166895
91245,11.252026
91246,7.0028257
91247,9.332025
91248,11.194553
91249,11.25408
91250,7.228071
91251,12.183746
91252,11.032996
91253,7.9441338
91254,6.9016223
91255,12.4588585
91256,9.863846
91257,7.0915537
91258,7.772378
91259,14.412884
91260,10.3923235
91261,8.437847
91262,9.074571
91263,5.945075
91264,8.827606
91265,6.974214
91266,10.576677
91267,7.8112955
91268,6.9914656
91269,12.507934
91270,17.285038
91271,6.724047
91272,8.815184
91273,13.379844
91274,10.061008
91275,9.526663
91276,11.991051
91277,11.265321
91278,11.27039
91279,8.2584915
91280,8.667698
91281,7.190611
91282,11.049891
91283,9.558706
91284,9.476852
91285,9.466661
91286,8.548455
91287,9.470063
91288,9.72636
91289,9.229929
91290,7.286456
91291,7.1593695
91292,18.241348
91293,9.891128
91294,9.151485
91295,14.2558775
91296,9.310839
91297,11.668484
91298,16.091806
91299,7.7845087
91300,7.978977
91301,8.92597
91302,9.336723
91303,9.2580185
91304,10.658779
91305,10.0856905
91306,5.6299887
91307,9.165763
91308,10.80098
91309,11.827722
91310,11.695588
91311,8.12654
91312,10.455805
91313,9.500879
91314,6.331858
91315,8.837834
91316,7.2179384
91317,9.863307
91318,8.114057
91319,7.454891
91320,8.3706255
91321,8.148908
91322,4.4983497
91323,9.064139
91324,7.25134
91325,7.1071234
91326,10.81289
91327,14.236867
91328,10.576404
91329,9.951743
91330,10.353224
91331,9.29956
91332,14.834677
91333,8.309505
91334,10.31961
91335,4.131963
91336,12.491332
91337,10.534217
91338,10.133312
91339,10.65844
91340,7.4203367
91341,6.225482
91342,9.816338
91343,7.3195925
91344,6.796526
91345,7.3301535
91346,7.675702
91347,11.4799
91348,9.397145
91349,10.08813
91350,3.9625769
91351,11.984298
91352,9.117284
91353,10.353143
91354,9.259549
91355,7.322199
91356,11.60546
91357,11.307611
91358,17.129433
91359,11.04106
91360,5.685632
91361,9.799812
91362,8.561511
91363,12.004203
91364,8.771504
91365,8.807307
91366,9.461028
91367,10.894441
91368,6.9944305
91369,9.021115
91370,10.8971405
91371,8.141958
91372,6.6780353
91373,10.9471855
91374,6.5250583
91375,8.811737
91376,8.618697
91377,9.937713
91378,11.6375265
91379,7.2671747
91380,9.398114
91381,10.78345
91382,4.3995786
91383,7.2116013
91384,8.614311
91385,10.856809
91386,9.421221
91387,10.802617
91388,11.777826
91389,5.8070273
91390,7.819995
91391,7.5265875
91392,11.412383
91393,9.056507
91394,9.496597
91395,10.429533
91396,10.101312
91397,11.191022
91398,11.629033
91399,7.9571
91400,6.5152044
91401,9.101593
91402,12.784052
91403,4.60898
91404,9.190569
91405,11.362232
91406,12.648002
91407,7.4956017
91408,8.492673
91409,11.5632515
91410,9.218116
91411,10.949117
91412,12.999384
91413,8.996022
91414,8.206398
91415,9.155443
91416,9.122064
91417,8.994413
91418,12.561277
91419,11.677337
91420,11.458243
91421,9.413807
91422,9.379736
91423,13.679915
91424,7.0466957
91425,9.600732
91426,7.743436
91427,8.841722
91428,9.802699
91429,7.528204
91430,13.159146
91431,6.6165066
91432,15.710382
91433,7.1988573
91434,11.582287
91435,10.688512
91436,11.914627
91437,11.337669
91438,8.237266
91439,12.426238
91440,12.34546
91441,7.431408
91442,10.011756
91443,15.027803
91444,10.696976
91445,9.308428
91446,6.506791
91447,15.322878
91448,6.99517
91449,10.370862
91450,14.116213
91451,13.065807
91452,10.555909
91453,8.260238
91454,9.536905
91455,15.809597
91456,10.7184105
91457,6.2857566
91458,9.301392
91459,10.543169
91460,10.09361
91461,10.3294935
91462,8.3419075
91463,11.215296
91464,8.869006
91465,9.439442
91466,9.861551
91467,17.599169
91468,10.69458
91469,12.901137
91470,7.4773064
91471,9.965505
91472,4.049116
91473,9.59213
91474,10.758608
91475,9.464278
91476,13.138654
91477,7.1714354
91478,8.5433
91479,4.241779
91480,12.071647
91481,14.305188
91482,9.310606
91483,8.169006
91484,6.3098917
91485,9.832803
91486,9.467649
91487,9.012955
91488,12.587723
91489,13.836221
91490,10.441655
91491,7.4264784
91492,10.160313
91493,7.429394
91494,10.638286
91495,10.169904
91496,10.00784
91497,7.916068
91498,7.8690643
91499,9.359633
91500,9.203741
91501,9.976977
91502,10.654377
91503,9.022215
91504,7.8848314
91505,7.6281633
91506,11.623821
91507,11.155911
91508,8.482673
91509,10.384678
91510,11.435102
91511,11.0890665
91512,9.710008
91513,8.199357
91514,7.8396673
91515,9.138369
91516,9.8587
91517,4.4690843
91518,11.541181
91519,6.802198
91520,6.8434296
91521,11.27463
91522,7.7688694
91523,11.43722
91524,6.909944
91525,11.470953
91526,8.095872
91527,8.4331875
91528,13.121116
91529,10.278458
91530,7.058872
91531,10.177873
91532,14.980184
91533,14.288736
91534,8.675382
91535,8.593168
91536,9.559215
91537,12.476913
91538,7.81065
91539,8.695081
91540,11.242037
91541,9.063026
91542,10.82205
91543,17.60831
91544,9.309709
91545,7.1220455
91546,11.938001
91547,9.124407
91548,10.422535
91549,8.262523
91550,8.686137
91551,8.772247
91552,9.4804
91553,9.9606695
91554,6.393204
91555,7.9075937
91556,5.7897134
91557,10.713332
91558,13.804879
91559,7.803238
91560,9.119066
91561,9.805829
91562,9.91686
91563,7.429735
91564,11.37496
91565,12.774827
91566,5.8435116
91567,9.342208
91568,10.678715
91569,4.116876
91570,9.643952
91571,9.113403
91572,11.493622
91573,8.112459
91574,10.261887
91575,10.213081
91576,8.554811
91577,10.545571
91578,8.842336
91579,10.832192
91580,10.499084
91581,10.791727
91582,10.9618435
91583,8.868613
91584,9.260156
91585,11.325689
91586,11.687563
91587,6.3048306
91588,10.991683
91589,5.581397
91590,10.166448
91591,5.392403
91592,7.0648212
91593,5.2288556
91594,8.069247
91595,8.07411
91596,7.0686007
91597,9.275292
91598,10.7513685
91599,11.253665
91600,9.050922
91601,6.7234006
91602,10.768236
91603,8.078078
91604,9.699684
91605,8.5325575
91606,10.581531
91607,8.286993
91608,7.550458
91609,14.401665
91610,9.566878
91611,9.58524
91612,11.331576
91613,9.703927
91614,11.577775
91615,9.52652
91616,8.506421
91617,6.6385417
91618,9.035525
91619,9.138432
91620,6.4074764
91621,9.903721
91622,8.793146
91623,15.872555
91624,8.834703
91625,5.967226
91626,9.422685
91627,9.900992
91628,11.135254
91629,10.045136
91630,10.562738
91631,8.550764
91632,10.003292
91633,11.454703
91634,7.5504503
91635,9.296991
91636,6.8670816
91637,11.340994
91638,10.762157
91639,9.718239
91640,8.419195
91641,5.5252895
91642,10.147641
91643,8.651434
91644,10.401544
91645,5.783196
91646,5.6588187
91647,12.332974
91648,8.772835
91649,10.05061
91650,9.154114
91651,8.415909
91652,9.568395
91653,7.3383875
91654,6.6738224
91655,13.530845
91656,5.400859
91657,7.6213617
91658,6.2898655
91659,9.871443
91660,10.15677
91661,9.010942
91662,7.288005
91663,4.0491796
91664,9.803014
91665,8.672914
91666,14.638645
91667,6.5712776
91668,18.832516
91669,9.617874
91670,7.260854
91671,7.468808
91672,7.245553
91673,9.918669
91674,10.5498085
91675,10.141872
91676,9.664449
91677,14.413567
91678,6.274901
91679,9.3846
91680,12.679001
91681,10.696136
91682,8.258264
91683,4.463944
91684,10.602524
91685,7.089135
91686,8.500797
91687,10.348434
91688,16.974524
91689,9.869856
91690,7.4786854
91691,4.4864445
91692,11.402952
91693,9.793269
91694,9.649902
91695,7.5541983
91696,6.9806943
91697,9.375423
91698,3.9148383
91699,10.932516
91700,7.7433968
91701,11.501196
91702,11.160184
91703,10.444173
91704,7.674286
91705,7.5356035
91706,8.949242
91707,9.352697
91708,11.199186
91709,10.834667
91710,10.06104
91711,15.642593
91712,11.182878
91713,13.783095
91714,13.328476
91715,10.009244
91716,13.163604
91717,11.789
91718,10.084586
91719,12.902589
91720,9.672283
91721,11.179227
91722,9.206083
91723,14.398162
91724,7.191265
91725,12.843611
91726,8.73502
91727,4.232418
91728,8.409577
91729,12.818184
91730,9.828289
91731,16.289919
91732,7.2083845
91733,12.359674
91734,12.11921
91735,7.6877527
91736,6.2437057
91737,8.0346
91738,8.827351
91739,10.029497
91740,12.607982
91741,9.663666
91742,9.978205
91743,8.460978
91744,9.701771
91745,7.8043194
91746,12.112753
91747,8.154676
91748,10.802415
91749,14.659853
91750,8.806213
91751,6.1156635
91752,5.8425994
91753,6.929833
91754,11.165308
91755,8.246352
91756,9.657751
91757,11.00678
91758,10.121591
91759,10.239138
91760,13.694066
91761,7.9757214
91762,9.938669
91763,4.866796
91764,11.192373
91765,9.871204
91766,7.6723604
91767,8.291099
91768,10.577243
91769,13.766765
91770,6.701018
91771,13.3669
91772,9.210535
91773,9.868729
91774,11.377902
91775,5.976954
91776,10.813392
91777,4.3695426
91778,14.615125
91779,9.137762
91780,6.760509
91781,9.129045
91782,12.729004
91783,9.302371
91784,8.401292
91785,11.387916
91786,9.287122
91787,11.98161
91788,12.185366
91789,9.100545
91790,10.624641
91791,6.7562437
91792,5.3160257
91793,10.800006
91794,9.908865
91795,16.74558
91796,7.2656097
91797,14.10758
91798,7.833192
91799,12.245287
91800,10.846591
91801,8.748833
91802,11.272765
91803,6.1709895
91804,7.241394
91805,12.524134
91806,7.87842
91807,5.4579234
91808,10.238664
91809,10.760663
91810,12.630897
91811,10.7481165
91812,7.00132
91813,7.474991
91814,10.660193
91815,9.908433
91816,8.918284
91817,7.2909517
91818,7.012643
91819,5.7970448
91820,9.044107
91821,5.74922
91822,10.133049
91823,12.653218
91824,7.2125053
91825,9.005595
91826,7.7539215
91827,9.659418
91828,8.978092
91829,11.770371
91830,6.6259694
91831,8.759695
91832,7.2183094
91833,9.5330925
91834,10.136288
91835,5.385316
91836,7.3079014
91837,8.822951
91838,8.42747
91839,11.054354
91840,7.5124645
91841,9.446744
91842,7.26968
91843,11.4368105
91844,4.8352156
91845,12.287202
91846,9.842529
91847,6.618477
91848,9.825739
91849,14.361805
91850,9.025689
91851,10.258887
91852,14.166228
91853,9.7982855
91854,7.033127
91855,9.652381
91856,8.389046
91857,7.8761463
91858,9.282824
91859,8.806875
91860,9.171334
91861,7.3802214
91862,8.89816
91863,7.181446
91864,4.4403753
91865,12.531416
91866,6.460704
91867,9.79688
91868,8.965259
91869,8.954435
91870,11.004447
91871,11.1604395
91872,5.103913
91873,11.941341
91874,9.780868
91875,5.6853247
91876,8.940708
91877,8.262554
91878,10.120588
91879,6.751045
91880,10.968482
91881,9.485044
91882,13.72035
91883,14.60569
91884,8.876894
91885,5.792695
91886,5.548513
91887,7.571126
91888,9.358075
91889,12.572602
91890,10.152259
91891,12.135601
91892,4.672077
91893,8.482706
91894,7.1535006
91895,11.295126
91896,9.067319
91897,11.11234
91898,8.574705
91899,14.873069
91900,7.4154196
91901,9.143185
91902,7.7087173
91903,7.2003126
91904,10.654524
91905,13.268242
91906,18.431906
91907,10.898375
91908,10.066458
91909,6.90075
91910,16.151876
91911,11.061478
91912,8.028539
91913,8.148192
91914,7.1981087
91915,8.854243
91916,9.719741
91917,11.771978
91918,6.841307
91919,8.421578
91920,7.0371532
91921,9.72848
91922,13.0485
91923,4.7042766
91924,11.64435
91925,11.483475
91926,12.305551
91927,9.495318
91928,6.9618073
91929,9.518099
91930,9.524214
91931,13.689726
91932,10.238026
91933,7.021435
91934,8.444053
91935,9.028604
91936,11.673696
91937,10.912893
91938,9.6316595
91939,8.118125
91940,14.110051
91941,10.485349
91942,9.627727
91943,11.299311
91944,7.725889
91945,10.110018
91946,9.610113
91947,9.733644
91948,9.6507225
91949,9.915491
91950,10.386657
91951,7.4492188
91952,7.759941
91953,10.073407
91954,11.418614
91955,5.348276
91956,8.583146
91957,13.047301
91958,9.552128
91959,6.98168
91960,9.268344
91961,8.123362
91962,8.62301
91963,9.694895
91964,10.501494
91965,13.856216
91966,12.433491
91967,7.0248804
91968,13.078104
91969,6.814164
91970,8.747942
91971,11.952167
91972,9.63829
91973,11.429604
91974,8.8588705
91975,7.6141787
91976,9.397133
91977,10.726358
91978,8.854903
91979,8.126975
91980,7.0507565
91981,8.520953
91982,9.314593
91983,6.94152
91984,6.386044
91985,6.1078143
91986,10.04836
91987,7.971154
91988,6.8832345
91989,8.471549
91990,8.981928
91991,8.070093
91992,11.160492
91993,17.362167
91994,4.4354568
91995,9.0777445
91996,11.035266
91997,10.596327
91998,8.363565
91999,9.075926
92000,8.22694
92001,11.919835
92002,9.984124
92003,9.831697
92004,9.3180275
92005,5.805382
92006,9.084344
92007,10.589488
92008,9.838367
92009,8.984224
92010,7.3754787
92011,8.303357
92012,10.965783
92013,8.290691
92014,9.186842
92015,6.914581
92016,10.810972
92017,8.071862
92018,15.863901
92019,10.718913
92020,9.083017
92021,7.673456
92022,9.217098
92023,10.82415
92024,12.289074
92025,13.972285
92026,9.135278
92027,4.9849153
92028,6.233715
92029,11.7997675
92030,11.023999
92031,7.859127
92032,6.7241945
92033,9.76533
92034,7.148553
92035,9.538667
92036,10.16377
92037,6.9826164
92038,6.964258
92039,9.362397
92040,7.983489
92041,8.018856
92042,10.232534
92043,12.961315
92044,8.559129
92045,4.542283
92046,17.897547
92047,9.706742
92048,8.937144
92049,8.443105
92050,10.881899
92051,7.135723
92052,11.161843
92053,10.839736
92054,6.623897
92055,10.275441
92056,11.145233
92057,9.446475
92058,13.065522
92059,7.958396
92060,8.989097
92061,9.512558
92062,7.888151
92063,6.823955
92064,15.497622
92065,12.420919
92066,9.880542
92067,5.1256003
92068,12.101869
92069,8.964629
92070,11.193621
92071,12.215979
92072,8.428866
92073,6.8650393
92074,12.055152
92075,9.300301
92076,11.423356
92077,8.522211
92078,11.503947
92079,8.804799
92080,7.5468836
92081,9.146656
92082,10.156027
92083,10.234479
92084,11.3144655
92085,7.7233486
92086,10.907428
92087,4.583538
92088,7.4244614
92089,8.531396
92090,19.81783
92091,6.428847
92092,7.8163595
92093,7.381262
92094,8.812734
92095,8.40753
92096,11.128711
92097,11.503402
92098,8.285609
92099,10.349175
92100,11.035566
92101,8.74288
92102,11.347773
92103,4.7634416
92104,12.291235
92105,8.019892
92106,13.306435
92107,4.8927684
92108,10.251827
92109,14.55908
92110,6.680199
92111,13.39538
92112,6.015199
92113,6.800987
92114,10.186934
92115,9.858177
92116,10.499564
92117,9.590092
92118,13.612612
92119,5.640505
92120,5.4443545
92121,9.133371
92122,9.351732
92123,10.72781
92124,11.7034235
92125,12.667282
92126,8.201547
92127,7.4058027
92128,5.3842144
92129,7.273575
92130,6.8476624
92131,6.8649006
92132,9.765559
92133,8.034551
92134,14.541544
92135,6.035109
92136,8.184157
92137,7.2667875
92138,5.3197584
92139,10.48504
92140,6.804918
92141,6.139313
92142,10.508272
92143,6.894092
92144,7.8887663
92145,9.389181
92146,9.03946
92147,6.9972577
92148,9.99456
92149,15.993828
92150,9.296387
92151,8.5252285
92152,12.990644
92153,7.5842514
92154,13.586214
92155,15.752037
92156,8.417532
92157,8.288284
92158,8.76308
92159,13.789755
92160,7.234459
92161,15.159901
92162,6.4475703
92163,10.759774
92164,10.348215
92165,12.604485
92166,10.226569
92167,15.70229
92168,8.1601305
92169,11.774107
92170,8.187845
92171,14.65357
92172,8.430188
92173,10.19444
92174,11.429942
92175,6.887788
92176,7.724576
92177,9.47426
92178,13.741658
92179,8.961743
92180,7.557435
92181,9.499576
92182,8.508148
92183,7.3045464
92184,11.668674
92185,15.530462
92186,11.95726
92187,12.21827
92188,6.7494507
92189,5.0377064
92190,8.442031
92191,7.9127054
92192,11.019843
92193,6.9436674
92194,8.315955
92195,5.186044
92196,9.268148
92197,6.822185
92198,8.864884
92199,8.411303
92200,12.468302
92201,12.560854
92202,7.779067
92203,9.632339
92204,10.489611
92205,7.9832344
92206,13.168342
92207,9.809501
92208,4.899161
92209,8.938478
92210,9.1171875
92211,8.144952
92212,9.226332
92213,13.857987
92214,8.795102
92215,9.840301
92216,9.8241005
92217,5.7886825
92218,6.3468866
92219,8.830062
92220,9.549202
92221,10.119064
92222,9.883932
92223,7.4824924
92224,10.264322
92225,8.473139
92226,9.79488
92227,9.821633
92228,10.745809
92229,7.1354246
92230,11.2043495
92231,10.218059
92232,17.083122
92233,12.489654
92234,4.8859825
92235,10.687511
92236,12.10469
92237,9.755413
92238,8.212759
92239,6.596907
92240,10.390716
92241,8.902961
92242,10.97871
92243,8.823918
92244,11.1774235
92245,8.459611
92246,9.284979
92247,12.728015
92248,8.937232
92249,7.4160337
92250,9.88482
92251,9.222919
92252,9.47042
92253,6.740065
92254,4.709693
92255,8.363112
92256,8.130884
92257,11.020207
92258,11.320621
92259,8.857483
92260,11.1045685
92261,9.741014
92262,9.758111
92263,12.973423
92264,8.309068
92265,8.175866
92266,10.139176
92267,7.4455147
92268,11.484609
92269,11.911105
92270,7.7166862
92271,6.7746544
92272,13.203432
92273,12.397243
92274,12.76698
92275,17.46789
92276,12.117953
92277,8.759276
92278,11.903806
92279,9.077163
92280,4.2798843
92281,13.399005
92282,8.873223
92283,8.564778
92284,7.4015427
92285,8.325889
92286,10.840484
92287,9.209707
92288,4.672156
92289,7.450845
92290,5.652161
92291,5.7859764
92292,8.717
92293,9.208001
92294,15.918364
92295,10.533001
92296,9.705693
92297,5.9455566
92298,11.634026
92299,11.233972
92300,9.60368
92301,8.470824
92302,4.720966
92303,8.947532
92304,11.447534
92305,9.130264
92306,13.81786
92307,8.000934
92308,11.6775875
92309,10.216681
92310,11.033481
92311,4.4711566
92312,10.826901
92313,8.704703
92314,11.99176
92315,9.303331
92316,5.941303
92317,7.0263357
92318,7.496132
92319,4.5589476
92320,4.627122
92321,8.373617
92322,7.7634754
